Time	Strain	Shear Stress
[s]	[1]	[Pa]
71398.11	0.1090933	0
71398.21	0.1090687	0
71398.3	0.1090406	0
71398.41	0.109	0
71398.51	0.108948	0
71398.61	0.1089018	0
71398.71	0.1088655	0
71398.81	0.1088409	0
71398.91	0.1088144	0
71399.01	0.108772	0
71399.11	0.1087201	0
71399.21	0.1086707	0
71399.3	0.1086361	0
71399.41	0.1086132	0
71399.51	0.1085904	0
71399.61	0.1085486	0
71399.71	0.1084964	0
71399.81	0.108447	0
71399.91	0.1084107	0
71400.01	0.1083851	0
71400.11	0.1083604	0
71400.21	0.1083273	0
71400.3	0.1082785	0
71400.41	0.1082292	0
71400.51	0.1081933	0
71400.61	0.1081674	0
71400.71	0.1081458	0
71400.81	0.1081092	0
71400.91	0.1080606	0
71401.01	0.1080146	0
71401.11	0.107979	0
71401.21	0.1079574	0
71401.3	0.1079342	0
71401.41	0.1079003	0
71401.51	0.1078533	0
71401.61	0.1078018	0
71401.71	0.1077617	0
71401.81	0.1077389	0
71401.91	0.1077161	0
71402.01	0.1076824	0
71402.11	0.1076393	0
71402.21	0.1075873	0
71402.3	0.1075446	0
71402.41	0.1075165	0
71402.51	0.107497	0
71402.61	0.1074709	0
71402.71	0.1074293	0
71402.81	0.1073801	0
71402.91	0.1073358	0
71403.01	0.1073064	0
71403.11	0.1072829	0
71403.21	0.1072589	0
71403.3	0.107222	0
71403.41	0.107171	0
71403.51	0.1071224	0
71403.61	0.1070866	0
71403.71	0.1070671	0
71403.81	0.1070434	0
71403.91	0.1070111	0
71404.01	0.1069636	0
71404.11	0.1069159	0
71404.21	0.1068786	0
71404.3	0.1068551	0
71404.41	0.10683	0
71404.51	0.106799	0
71404.61	0.1067485	0
71404.71	0.1067	0
71404.81	0.1066635	0
71404.91	0.106639	0
71405.01	0.1066177	0
71405.11	0.1065862	0
71405.21	0.1065404	0
71405.3	0.1064914	0
71405.41	0.1064487	0
71405.51	0.1064241	0
71405.61	0.1064043	0
71405.71	0.1063776	0
71405.81	0.106337	0
71405.91	0.1062873	0
71406.01	0.1062431	0
71406.11	0.1062152	0
71406.21	0.1061911	0
71406.3	0.106171	0
71406.41	0.1061361	0
71406.51	0.106087	0
71406.61	0.1060421	0
71406.71	0.106008	0
71406.81	0.1059839	0
71406.91	0.1059619	0
71407.01	0.1059296	0
71407.11	0.1058837	0
71407.21	0.1058375	0
71407.3	0.105798	0
71407.41	0.1057777	0
71407.51	0.1057563	0
71407.61	0.1057305	0
71407.71	0.1056909	0
71407.81	0.1056434	0
71407.91	0.1055994	0
71408.01	0.1055703	0
71408.11	0.1055451	0
71408.21	0.1055237	0
71408.3	0.1054931	0
71408.41	0.1054471	0
71408.51	0.1053987	0
71408.61	0.1053549	0
71408.71	0.1053329	0
71408.81	0.1053141	0
71408.91	0.1052884	0
71409.01	0.1052512	0
71409.11	0.1052051	0
71409.21	0.1051613	0
71409.3	0.1051301	0
71409.41	0.1051124	0
71409.51	0.1050898	0
71409.61	0.1050578	0
71409.71	0.1050088	0
71409.81	0.1049645	0
71409.91	0.1049335	0
71410.01	0.1049154	0
71410.11	0.1048936	0
71410.21	0.1048613	0
71410.3	0.1048203	0
71410.41	0.1047762	0
71410.51	0.1047359	0
71410.61	0.1047123	0
71410.71	0.1046979	0
71410.81	0.1046739	0
71410.91	0.1046341	0
71411.01	0.1045854	0
71411.11	0.1045474	0
71411.21	0.1045206	0
71411.3	0.1044997	0
71411.41	0.1044789	0
71411.51	0.104447	0
71411.61	0.1044022	0
71411.71	0.1043563	0
71411.81	0.1043201	0
71411.91	0.1043003	0
71412.01	0.1042822	0
71412.11	0.1042528	0
71412.21	0.1042121	0
71412.3	0.1041684	0
71412.41	0.1041271	0
71412.51	0.1041023	0
71412.61	0.1040838	0
71412.71	0.104062	0
71412.81	0.1040262	0
71412.91	0.1039765	0
71413.01	0.1039314	0
71413.11	0.1039054	0
71413.21	0.1038855	0
71413.3	0.1038666	0
71413.41	0.103835	0
71413.51	0.1037909	0
71413.61	0.1037476	0
71413.71	0.1037144	0
71413.81	0.103699	0
71413.91	0.1036801	0
71414.01	0.1036528	0
71414.11	0.1036124	0
71414.21	0.103568	0
71414.3	0.1035297	0
71414.41	0.1035102	0
71414.51	0.1034894	0
71414.61	0.1034646	0
71414.71	0.1034248	0
71414.81	0.1033809	0
71414.91	0.1033413	0
71415.01	0.1033146	0
71415.11	0.1032979	0
71415.21	0.1032782	0
71415.3	0.1032434	0
71415.41	0.103199	0
71415.51	0.1031557	0
71415.61	0.1031221	0
71415.71	0.103101	0
71415.81	0.1030833	0
71415.91	0.1030595	0
71416.01	0.1030212	0
71416.11	0.1029758	0
71416.21	0.102936	0
71416.3	0.1029106	0
71416.41	0.1028922	0
71416.51	0.1028743	0
71416.61	0.1028419	0
71416.71	0.102797	0
71416.81	0.1027533	0
71416.91	0.1027215	0
71417.01	0.1027028	0
71417.11	0.1026862	0
71417.21	0.1026599	0
71417.3	0.1026232	0
71417.41	0.1025775	0
71417.51	0.1025403	0
71417.61	0.1025148	0
71417.71	0.1024991	0
71417.81	0.1024787	0
71417.91	0.1024455	0
71418.01	0.1024029	0
71418.11	0.1023635	0
71418.21	0.102332	0
71418.3	0.1023118	0
71418.41	0.102294	0
71418.51	0.1022681	0
71418.61	0.1022323	0
71418.71	0.1021896	0
71418.81	0.1021531	0
71418.91	0.1021303	0
71419.01	0.102113	0
71419.11	0.1020899	0
71419.21	0.1020614	0
71419.3	0.1020193	0
71419.41	0.1019754	0
71419.51	0.1019492	0
71419.61	0.1019311	0
71419.71	0.1019131	0
71419.81	0.1018876	0
71419.91	0.1018476	0
71420.01	0.1018053	0
71420.11	0.101769	0
71420.21	0.1017432	0
71420.3	0.1017265	0
71420.41	0.1017058	0
71420.51	0.1016708	0
